ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s26s32.031991,49.303016201198005,-33.29774492873519,0.02431486,0.24446082,1.3235581,"[0.74377537,1.3908751,1.8625234,2.7496276]",3.5502193,4.0,4.633409,17.980135,0.90477407,26.939888,41.000244,22.226452,0.83842,21.51081,0.6930897,21.905285,0.99913496,20.89903,0.3822529,99.0,21.540142,99.0,20.105696,22.135077,0.36966836,22.166067,22.237701,22.885065,0.8125179,21.105915,0.18845308,20.991602,0.35878015,21.783428,0.61367255,5
iDR3.SPLUS-s26s32.008157,50.72084091330151,-34.01762241272703,0.4512761,0.4406984,1.7879441,"[0.7690496,1.3616924,1.7898887,2.5294092]",5.0444007,2.0,4.5982866,18.021284,1.1344355,24.24107,3.516378,99.0,21.004707,21.14589,0.511479,23.547356,4.7080097,22.313303,1.4480555,24.443172,3.9723787,21.134418,0.6376684,22.123377,0.37934053,23.018831,22.722145,22.707699,0.71658534,21.965763,0.425526,21.035229,0.38856953,22.167538,0.90937495,5
iDR3.SPLUS-s26s32.032064,50.08074835769194,-33.29737024257916,0.038737874,0.5770463,2.364325,"[0.7844643,1.318561,1.6640526,1.9820323]",6.172178,3.0,4.7071767,18.120867,1.591118,22.004738,0.6118707,99.0,21.004707,21.477066,0.9325674,99.0,20.354605,99.0,20.543228,99.0,21.540142,99.0,20.105696,22.196121,0.5279381,21.77824,21.562208,21.412142,0.28555903,21.604603,0.38989994,20.75583,0.3809788,21.149687,0.45311445,5
iDR3.SPLUS-s26s32.008401,50.69811762317289,-34.00910402151129,0.4305178,0.6321292,2.7183456,"[1.2385699,2.0015934,2.7475274,3.5024283]",6.185284,1.0,4.527753,18.121181,1.7096632,22.687262,1.0213116,23.486097,3.3098953,99.0,20.218988,99.0,20.354605,22.002846,1.3175925,24.239985,3.9909918,99.0,20.105696,22.108997,0.45231253,22.090857,22.033234,21.869146,0.40217212,21.47894,0.329428,23.786488,5.880757,20.75299,0.300516,5
iDR3.SPLUS-s26s32.032388,50.18729772887389,-33.287914792370806,0.061447628,0.41348594,1.704989,"[0.9135318,1.5724188,2.143255,2.760791]",7.3243575,3.0,4.993096,17.893864,1.6003988,22.065405,0.80504906,21.494434,0.7421545,99.0,20.218988,21.637142,1.2870154,23.371086,6.0543823,21.975475,0.650239,99.0,20.105696,21.71601,0.42309538,21.609968,21.630552,22.357918,0.84381413,21.462788,0.42630154,21.684183,1.1112975,21.009266,0.49614197,5
iDR3.SPLUS-s26s32.032851,49.987146875935615,-33.273659601347134,0.48583192,0.16397113,1.196131,"[0.8132194,1.4686209,1.9341785,2.7400959]",4.522833,2.0,5.1155205,17.911652,1.0725999,22.990864,1.5451596,21.980476,0.9515,20.656164,0.45126125,20.85614,0.51973313,22.189497,1.682807,21.68755,0.41193962,99.0,20.105696,21.750193,0.3596842,21.73823,21.845,21.891867,0.45330578,23.111507,1.5967119,21.394318,0.7017513,21.392612,0.581353,5
iDR3.SPLUS-s26s32.032958,49.95598237845808,-32.89277811216199,0.35543945,0.47981024,1.9223754,"[0.94941115,1.919785,2.6425629,3.2887971]",6.3746696,2.0,4.8931646,18.052048,1.4811952,99.0,21.322935,99.0,21.004707,20.615938,0.43727303,99.0,20.354605,21.569485,1.0008358,22.385473,0.82026035,99.0,20.105696,21.902338,0.42896533,21.812119,21.760065,21.29256,0.2721326,21.673313,0.44741952,20.712242,0.3927913,21.492851,0.6666185,5
iDR3.SPLUS-s26s32.010154,50.61990374650791,-33.954296786018325,0.022726199,0.24762607,1.3291264,"[0.8227319,1.4636843,1.8562442,2.3664966]",3.5626822,4.0,4.84352,18.002686,1.0884014,99.0,21.322935,24.393908,7.4695964,21.3236,0.70969474,21.867943,1.17493,99.0,20.543228,23.860281,2.7123406,21.178024,0.77115905,21.77648,0.3259053,21.606037,21.82278,26.003845,17.54474,21.533817,0.33548367,21.041882,0.45702392,21.461487,0.5567824,5
iDR3.SPLUS-s26s32.034453,50.04488467332819,-32.96668895390628,0.2530393,0.29595894,1.4203718,"[1.232281,2.7622263,4.2149367,6.0757413]",3.6369603,3.0,5.148198,17.886484,1.4185874,99.0,21.322935,21.99891,1.1568213,20.542418,0.48488778,20.941166,0.6797703,21.42106,1.0080093,22.28794,0.865922,99.0,20.105696,21.491426,0.34237465,21.957897,21.543486,21.069738,0.2578902,20.468834,0.17227195,21.001863,0.5960499,20.543522,0.32474104,5
iDR3.SPLUS-s26s32.034585,49.52300663954619,-32.96716006360529,0.11484852,0.06382191,1.0681728,"[0.856665,1.5778577,2.115871,3.4748788]",3.9685478,3.0,4.7134466,18.013435,0.9956976,99.0,21.322935,99.0,21.004707,23.668188,6.125197,21.30299,0.6956203,99.0,20.543228,99.0,21.540142,20.615688,0.4599633,21.811935,0.33353037,22.131584,22.189152,21.875381,0.3913495,21.267998,0.2635336,20.962093,0.42202932,20.834888,0.3113494,5
iDR3.SPLUS-s26s32.010593,50.76539282791435,-33.93832033758514,0.32461917,0.01442188,1.0146329,"[0.80873877,1.4380386,1.8742276,2.3613067]",1.1276522,3.0,5.082755,17.883732,0.9109398,25.644472,15.329261,99.0,21.004707,20.984043,0.5263136,23.717022,6.537152,24.410892,11.826958,21.981787,0.49173152,22.13485,1.8806021,21.511885,0.25889862,21.41587,21.45953,22.017685,0.45485294,22.225143,0.641339,20.453342,0.270705,21.412441,0.5396101,5
iDR3.SPLUS-s26s32.011011,50.294691725233896,-33.9248672267866,0.05977578,0.09736979,1.1078734,"[1.2230101,2.1352334,3.0810134,4.2726192]",7.6273375,4.0,5.2208786,17.927807,1.3429517,22.700947,1.5044523,99.0,21.004707,20.813648,0.65879756,22.168636,2.2666352,99.0,20.543228,22.061836,0.76070046,22.451378,3.618121,21.55281,0.39354727,21.619652,23.00429,21.03592,0.27152994,20.638653,0.21757996,19.939547,0.24510391,20.648191,0.38894132,5
iDR3.SPLUS-s26s32.035332,49.45553513044808,-32.9926460076824,0.03721076,0.30928373,1.4477725,"[0.8911629,1.6016325,2.45762,3.6035347]",5.912277,4.0,4.9990416,17.917185,1.1933457,24.136911,4.219244,99.0,21.004707,22.548986,2.4245427,21.0514,0.61582756,21.414429,0.8199021,99.0,21.540142,99.0,20.105696,21.729906,0.34344983,21.990906,21.783506,22.551323,0.80668986,20.91893,0.21401536,20.52349,0.31479684,20.707613,0.3087017,5
iDR3.SPLUS-s26s32.035419,49.2026565947813,-32.99276828744982,0.025237836,0.3398025,1.5146983,"[0.8906445,1.5221242,2.0948436,2.6946714]",6.1166925,4.0,4.8821516,17.98976,1.2622373,24.32145,4.8040924,99.0,21.004707,99.0,20.218988,99.0,20.354605,22.36798,1.9524024,99.0,21.540142,20.237892,0.3612233,22.15156,0.49886787,22.05293,21.776361,21.32119,0.2587806,21.160809,0.26419795,21.953463,1.1454309,20.682474,0.29610863,5
iDR3.SPLUS-s26s32.035522,49.44952518574458,-32.96994400106241,0.35125992,0.26128381,1.3536999,"[0.7404007,1.4102304,1.9163,3.583698]",3.0997636,2.0,4.756113,18.041883,0.832944,99.0,21.322935,23.871683,3.4734175,99.0,20.218988,21.914845,0.91960055,21.479486,0.5910903,23.973183,2.2489676,21.004078,0.49733296,21.925297,0.27900943,21.828333,22.0509,22.525887,0.5339476,22.00549,0.39175767,21.28878,0.42981276,21.810715,0.5742233,5
iDR3.SPLUS-s26s32.011725,49.9881475640658,-33.90004096385357,0.49298653,0.22535622,1.2909158,"[0.81985617,1.5943458,2.2500415,2.998071]",5.7858415,3.0,5.069069,17.83389,1.1030904,99.0,21.322935,99.0,21.004707,21.943718,1.3966044,22.553528,2.3942275,23.866713,7.653504,22.204426,0.6435275,22.269413,2.2708502,21.69988,0.33760574,21.870043,21.449537,21.615122,0.34598473,21.473274,0.34817645,22.512157,1.9306,21.065914,0.42435938,5
iDR3.SPLUS-s26s32.035826,49.5804703652327,-33.00488550902826,0.42898992,0.21957833,1.2813586,"[1.1708251,1.920943,2.40745,3.0925372]",6.3971305,1.0,4.8914337,18.071001,1.2134941,21.218817,0.31054607,24.046604,6.4615364,22.704203,2.9888253,20.861126,0.548859,20.803812,0.497748,22.548595,0.9542309,99.0,20.105696,21.693384,0.35357642,21.644293,21.758959,22.400757,0.7482175,21.118614,0.27159485,22.454988,1.9649291,21.377447,0.605798,5
iDR3.SPLUS-s26s32.036114,49.38329753298435,-33.01035937282219,0.2198826,0.30952245,1.4482731,"[0.92063195,1.7432983,2.480992,4.30876]",3.5010834,4.0,5.1231756,17.86642,1.2414595,99.0,21.322935,21.357824,0.54320616,21.672142,1.1495064,99.0,20.354605,21.185162,0.7109683,21.641237,0.41871446,99.0,20.105696,21.391195,0.26858136,21.324333,21.604082,21.508919,0.33114523,21.601807,0.42787328,20.652117,0.37739915,21.710783,0.8268711,5
iDR3.SPLUS-s26s32.036138,50.72074607569953,-33.01062902079961,0.43168452,0.13533908,1.1565228,"[0.8354379,1.5848026,2.2499678,3.3516822]",2.7497926,3.0,5.0819883,17.90679,0.9954716,21.952885,0.5490393,22.281149,1.1532305,23.958044,8.5581,20.583702,0.38539323,21.974562,1.3115065,99.0,21.540142,22.79464,3.5885508,21.778605,0.34574413,21.889374,21.720669,22.119541,0.52283335,21.184895,0.26028872,21.94705,1.1092999,20.35795,0.21441337,5
iDR3.SPLUS-s26s32.012462,49.32708450571363,-33.87521781068384,0.04461133,0.5134412,2.0552502,"[1.3094661,1.9220203,2.309229,2.784305]",8.514532,4.0,4.8500824,18.011763,2.0401921,99.0,21.322935,22.675499,2.3321106,99.0,20.218988,99.0,20.354605,21.28215,0.9949095,22.559546,1.2466801,99.0,20.105696,21.81482,0.5110731,22.119558,21.65985,21.702549,0.51033044,21.024231,0.3198732,21.150488,0.7618617,22.689367,2.6054838,5
iDR3.SPLUS-s26s32.036465,50.038442403330805,-33.01885445051591,0.4268393,0.4160198,1.7123868,"[0.81106484,1.4928426,1.9254556,3.9744358]",0.0,1.0,4.9667273,17.987366,0.93251723,99.0,21.322935,99.0,21.004707,23.42334,3.837101,23.914944,5.88275,21.734087,0.7608329,22.191856,0.44859582,23.327744,4.221047,21.72509,0.24110112,21.756142,21.79625,21.83014,0.29383275,23.585758,1.6956425,23.451914,3.19277,21.682184,0.5214464,5
iDR3.SPLUS-s26s32.013307,50.23421402694357,-33.84940420690114,0.052897118,0.43853194,1.7810452,"[0.8438314,1.5175807,2.1472704,3.0999022]",6.2186165,3.0,5.1826525,18.12962,1.3912334,99.0,21.322935,99.0,21.004707,21.423073,0.94668525,20.386791,0.3588701,99.0,20.543228,22.195406,0.6949732,20.470833,0.4781971,21.98831,0.47731817,21.671686,21.546297,21.74422,0.42259273,21.488815,0.3831084,21.269197,0.6683839,21.318846,0.58047193,5
iDR3.SPLUS-s26s32.037624,49.79435871880244,-33.05774365874174,0.06265287,0.2746669,1.3786769,"[0.9140556,1.6737283,2.1872628,3.1789064]",5.971315,4.0,4.767603,18.0819,1.1759874,23.386562,2.0692985,22.166574,1.0508714,99.0,20.218988,99.0,20.354605,22.98548,3.2989109,23.049984,1.3564236,21.71554,1.3258994,21.887234,0.38279146,21.78241,21.750668,21.570173,0.31734303,21.002827,0.2194026,20.753489,0.37084243,21.007479,0.3878793,5
iDR3.SPLUS-s26s32.037686,49.70220673154724,-33.06112211118138,0.39338878,0.4868089,1.948592,"[1.1213121,1.8839971,2.478925,3.5047293]",4.237022,2.0,4.505079,18.065546,1.256163,99.0,21.322935,24.05916,4.9804263,99.0,20.218988,23.260086,3.733084,23.768398,5.691468,24.143484,3.113587,99.0,20.105696,22.09435,0.38808337,22.463604,22.227083,21.585604,0.27046344,21.355186,0.25506642,21.664505,0.7186842,21.07137,0.3461177,5
iDR3.SPLUS-s26s32.037751,50.54376355836322,-33.06096925104716,0.44808474,0.39906186,1.6640648,"[0.9610371,1.8284092,2.3155556,2.8907194]",2.491467,2.0,5.1142306,18.129025,1.3569052,99.0,21.322935,99.0,21.004707,21.79767,1.3295517,25.892372,56.23923,99.0,20.543228,99.0,21.540142,20.17182,0.36418858,21.934132,0.4476625,21.80005,21.986061,21.482206,0.32785067,22.305435,0.80978346,20.41005,0.30263147,20.31086,0.22900727,5
iDR3.SPLUS-s26s32.014499,49.59813300233056,-33.81147144599856,0.4278638,0.12475979,1.1425436,"[0.72192264,1.5409046,1.9066782,2.3726351]",0.0,1.0,4.6635933,18.029938,0.7612442,99.0,21.322935,99.0,21.004707,99.0,20.218988,21.148045,0.44792375,22.288176,1.2085719,99.0,21.540142,23.292372,3.911638,22.105148,0.32798868,21.88372,22.987206,22.111002,0.36524832,22.544262,0.6257774,21.568172,0.54552275,21.134632,0.3041239,5
iDR3.SPLUS-s26s32.039731,49.48455711349627,-33.1281880125021,0.010650162,0.12983072,1.1492018,"[0.77818143,1.4004928,1.8782892,3.1788666]",5.0374627,4.0,5.1867657,17.921284,1.0364801,22.155521,0.6953375,21.823414,0.79802203,20.848354,0.52036995,99.0,20.354605,99.0,20.543228,24.437737,5.1860213,22.102785,2.0152178,21.400425,0.2588544,21.389885,21.379108,22.152473,0.5699272,21.6195,0.41201532,21.886919,1.1184139,21.208532,0.49779785,5
iDR3.SPLUS-s26s32.040271,49.62950737472951,-32.92432153097759,0.006237825,0.014945626,1.0151724,"[0.8919567,1.582084,2.0654993,4.0641003]",5.948986,7.0,4.966544,17.81732,1.0558399,23.516123,2.4955928,21.830109,0.8262333,20.8732,0.54753625,22.93586,3.661559,99.0,20.543228,22.873302,1.2796097,21.684628,1.429153,21.535809,0.30439144,21.478558,21.714714,21.069181,0.22037695,20.966293,0.2335351,19.896461,0.1860541,20.564901,0.28348288,5
iDR3.SPLUS-s26s32.040495,49.33604386123363,-33.1435030195937,0.052000865,0.23425633,1.3059201,"[1.1939603,1.8256346,2.2718096,3.0748804]",6.31071,3.0,5.0532203,18.092264,1.2789372,99.0,21.322935,22.276787,1.3340698,99.0,20.218988,21.118103,0.73993796,21.41855,0.93082017,23.352985,2.132687,99.0,20.105696,21.852993,0.4338701,21.794962,21.93024,21.310833,0.29261848,21.499928,0.41072476,21.461376,0.8396727,20.792458,0.37705436,5
iDR3.SPLUS-s26s32.016560,50.01105755209697,-33.75176730291658,0.25875267,0.33990502,1.5149335,"[0.9227912,1.7829152,2.3890998,5.241675]",4.8972936,2.0,5.2180123,18.158285,1.0143754,99.0,21.322935,21.88734,0.74725765,22.42366,1.9391458,99.0,20.354605,22.439026,1.8201473,21.879536,0.42281577,99.0,20.105696,21.92894,0.36831635,21.676695,22.202974,22.45447,0.65946966,21.771564,0.40300664,21.94388,1.0069072,22.183027,1.0410893,5
iDR3.SPLUS-s26s32.040759,50.336889274072426,-33.15114763863807,0.36449194,0.3541838,1.548428,"[0.78051007,1.5183076,2.0715292,3.430995]",-0.526068,2.0,5.025177,17.89967,1.0195115,99.0,21.322935,22.340565,1.0849463,99.0,20.218988,99.0,20.354605,99.0,20.543228,23.303457,1.4895648,21.342968,0.82266885,21.663006,0.2735804,21.786745,21.657494,23.688305,1.935978,21.670345,0.35065156,24.188757,7.543892,21.691837,0.630206,5
iDR3.SPLUS-s26s32.017261,50.77860788740596,-33.730123714595926,0.068894565,0.14254743,1.1662452,"[0.84553885,1.4447501,1.8548509,2.5371535]",4.632576,6.0,4.9775386,17.95463,1.1835319,99.0,21.322935,22.707602,1.9293956,21.05661,0.6753332,22.253155,2.0249462,22.4883,2.4010801,21.963594,0.5748937,21.083845,0.8543008,21.758911,0.38473085,21.721039,21.954214,21.45428,0.32243907,21.162262,0.28589866,21.168053,0.6109974,21.105398,0.4785959,5
iDR3.SPLUS-s26s32.041267,49.59654108350685,-33.07655980989594,0.12557988,0.50755477,2.0306826,"[0.9043591,1.8820581,2.7283564,3.293092]",2.5141528,2.0,4.903948,18.109621,1.2249786,22.504055,0.826469,21.9296,0.76002824,99.0,20.218988,21.45568,0.775666,99.0,20.543228,22.179262,0.5574477,22.20713,1.9009603,21.98531,0.38012794,22.40426,21.883816,21.7936,0.35337415,21.887844,0.45149627,99.0,20.704803,21.243376,0.4405404,5
