ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s25s32.030837,49.63221810496941,-32.030885887341675,0.35896742,0.16428894,1.1965858,"[0.82410985,1.4852626,1.9750566,4.1337857]",3.8535595,7.0,7.1435246,17.880299,1.0997944,99.0,21.589981,21.581926,0.72589785,21.040632,0.75077474,21.088411,0.6992293,21.49548,0.9945019,99.0,21.97403,99.0,21.03316,22.23598,0.59768575,22.626375,22.52226,22.428326,0.73041767,21.409021,0.37262404,22.288828,1.8090779,20.23651,0.22883804,6
iDR3.SPLUS-s25s32.030866,49.21073311743517,-32.030225134465525,0.12409169,0.40040118,1.6677817,"[1.5446411,3.2099473,4.320748,7.065204]",6.692676,8.0,7.5191665,18.00913,1.9939812,20.48476,0.26213646,99.0,21.002748,20.844046,1.0116146,21.127254,1.1730027,99.0,20.803356,99.0,21.97403,21.633759,1.3967885,21.19,0.3705871,21.252594,21.07459,20.675943,0.2372392,20.40331,0.24005586,21.262785,1.1458328,19.701721,0.22732829,6
iDR3.SPLUS-s25s32.030881,49.80882946663596,-32.02937255879495,0.4850037,0.45293134,1.8279241,"[1.09069,2.5039842,5.041658,5.8684807]",6.0147214,3.0,6.8825517,18.376898,1.3638077,22.017647,0.6252774,25.845907,34.60554,99.0,20.432768,21.256207,0.7824395,99.0,20.803356,23.397818,1.7955699,22.21088,1.4038774,22.00818,0.46286365,22.591034,22.213915,23.594627,2.0340145,21.73461,0.48223644,20.384867,0.30315346,20.1037,0.19483005,6
iDR3.SPLUS-s25s32.030893,48.87189139244036,-32.02854735263696,0.5262039,0.07837665,1.085042,"[1.2549365,2.209139,3.228627,5.5536203]",7.7115455,8.0,7.080767,18.020859,1.3435909,21.388031,0.45561934,22.727009,2.5495827,99.0,20.432768,26.463034,123.90872,22.401453,2.8855217,22.079262,0.7037116,20.76835,0.49196064,20.797247,0.20058668,21.108456,21.056458,21.263964,0.31500265,21.444078,0.49021563,20.320423,0.37885875,20.60251,0.40840986,6
iDR3.SPLUS-s25s32.030894,48.59728883583053,-32.02715633383433,0.3510153,0.09040725,1.0993931,"[1.275893,2.5862906,4.1690464,7.9253845]",3.3355136,6.0,7.4319177,17.939587,1.3208975,21.336323,0.43375483,99.0,21.002748,99.0,20.432768,99.0,20.54751,19.922052,0.31095934,21.935167,0.64449686,99.0,21.03316,21.04798,0.25946942,21.538902,21.250128,20.80248,0.21272805,20.889347,0.30525717,20.838427,0.6262966,20.646461,0.43711722,6
iDR3.SPLUS-s25s32.030897,48.85488272286029,-32.028331117039485,0.3577338,0.021586776,1.022063,"[1.332702,2.0955548,2.708463,3.4648]",0.0,1.0,7.06163,18.319382,1.1546651,23.92326,4.1248817,21.818552,0.976678,20.763159,0.63092595,23.500736,7.2052603,99.0,20.803356,22.075388,0.624369,23.299604,4.4756503,22.23724,0.66452366,22.960989,22.53906,99.0,21.989418,21.49151,0.45561832,23.31847,5.2996764,21.917381,1.2159673,6
iDR3.SPLUS-s25s32.030901,48.92444304237777,-32.028519804073895,0.4498507,0.27368772,1.3768183,"[1.576856,2.7314126,3.5822275,4.50835]",8.698204,3.0,7.641791,18.488714,1.7056264,99.0,21.589981,20.905977,0.58297926,99.0,20.432768,20.325287,0.5327865,20.467007,0.5944015,21.698875,0.60394895,22.351656,2.5609722,21.61134,0.5139004,21.857822,21.239178,21.065817,0.31930482,21.198895,0.47635695,22.162182,2.5062497,20.946413,0.68212533,6
iDR3.SPLUS-s25s32.030924,49.33887025071871,-32.02874340252043,0.16165984,0.27408403,1.3775699,"[1.1142381,1.9177034,2.9434042,4.5370517]",6.7800055,4.0,8.5572405,18.37013,1.3326551,21.15115,0.4075923,22.240873,1.813268,99.0,20.432768,20.755737,0.70175725,21.825293,1.8352137,21.858019,0.6203409,99.0,21.03316,21.697947,0.49710843,21.43598,21.622402,22.465252,1.0299355,21.181995,0.41147086,99.0,20.80942,20.925747,0.5867288,6
iDR3.SPLUS-s25s32.000315,49.78005631888143,-32.93402515747825,0.047301233,0.2113936,1.2680597,"[1.935936,5.1698465,6.6972065,9.566664]",8.471227,6.0,8.056122,18.292753,1.5944439,21.75491,0.77521443,21.950201,1.5192691,20.13853,0.48992276,21.10747,1.1311116,99.0,20.803356,23.209938,2.5113978,21.124886,0.8594293,20.585632,0.20450719,21.03658,20.536942,22.744164,1.518468,20.06288,0.17174219,20.1139,0.39141986,20.110773,0.32485828,6
iDR3.SPLUS-s25s32.030948,49.09309469046178,-32.02782490131803,0.35497558,0.13015431,1.1496291,"[1.2619152,2.4581418,5.5775204,6.066125]",4.6109877,4.0,7.550159,18.194893,1.0110208,22.614708,1.1232682,22.269997,1.3405893,21.008478,0.71684957,99.0,20.54751,99.0,20.803356,22.409578,0.7481893,22.066074,1.2694429,22.219873,0.582651,22.882418,22.773026,24.108463,3.3839188,21.08023,0.27448848,23.364305,4.8531547,20.433178,0.27321687,6
