ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s26s32.000230,50.49405233702685,-34.258199089312455,0.05142199,0.056097746,1.0594317,"[0.51030374,0.90213263,1.1318223,1.3628016]",2.8392467,5.0,1.82,17.788038,0.79034925,27.757534,32.253498,99.0,21.004707,99.0,20.218988,99.0,20.354605,99.0,20.543228,24.164412,1.112008,99.0,20.105696,23.039534,0.3224911,22.984156,22.03331,23.853008,0.7441551,22.095009,0.17816153,21.699795,0.26469046,21.544111,0.18922387,4
iDR3.SPLUS-s26s32.000236,50.29547816950045,-34.258612057297576,0.4253302,0.34652984,1.5302918,"[0.50734717,0.873079,1.0665737,1.3366247]",3.643594,1.0,1.82,17.902002,0.76464814,99.0,21.322935,99.0,21.004707,22.742493,0.80949867,99.0,20.354605,23.908102,2.2589185,22.82531,0.32989806,24.848043,6.885886,22.84557,0.27244616,99.0,99.0,26.226334,6.5601945,23.366455,0.55811584,25.17705,6.257609,22.289524,0.3692644,4
iDR3.SPLUS-s26s32.000238,49.2846654609934,-34.256273323327235,0.43288866,0.023634791,1.024207,"[0.49540797,0.79681605,0.93874484,1.0985967]",0.0,1.0,1.82,18.192207,0.5046537,24.585585,1.417976,23.367666,0.73404115,99.0,20.218988,23.206665,1.0526377,23.136803,0.9449904,23.155228,0.37508002,99.0,20.105696,23.762629,0.5185695,99.0,99.0,99.0,21.64573,23.505253,0.5327963,24.309069,2.335853,22.717855,0.45315218,4
iDR3.SPLUS-s26s32.000240,49.97819881913796,-34.25847126383118,0.012910497,0.27501684,1.3793423,"[0.74182415,1.245661,1.5872462,2.0227346]",5.4410834,6.0,1.82,17.8981,1.3458618,24.495289,2.4400237,23.93234,2.2657788,99.0,20.218988,23.113792,1.7261446,99.0,20.543228,24.057285,1.5178509,21.676365,0.5808356,22.356785,0.2620721,22.356644,24.6342,22.044312,0.2197856,21.4249,0.1455515,21.415203,0.30479318,20.831427,0.14859438,4
iDR3.SPLUS-s26s32.000242,50.32319879794503,-34.25815623288145,0.34872898,0.077061355,1.0834956,"[0.5088285,0.7788467,0.94241023,1.1028556]",0.0,0.0,1.976811,18.417688,0.51928735,99.0,21.322935,25.634953,5.804952,99.0,20.218988,99.0,20.354605,99.0,20.543228,23.594519,0.5427578,99.0,20.105696,24.061033,0.66944236,99.0,23.424795,23.393347,0.4075128,22.950825,0.3158715,25.327148,5.8697915,22.982523,0.5688695,4
iDR3.SPLUS-s26s32.000243,50.58084990987846,-34.25715606613677,0.42489806,0.01633209,1.0166032,"[0.50054914,0.7541171,0.92475694,1.0954798]",2.9145842,1.0,1.82,17.85744,0.50349087,28.059372,34.827965,99.0,21.004707,99.0,20.218988,99.0,20.354605,99.0,20.543228,22.747646,0.25696164,22.933418,1.0035553,23.78191,0.51626307,99.0,99.0,25.321463,2.3193238,23.2145,0.3998076,99.0,20.704803,23.902685,1.3227147,4
iDR3.SPLUS-s26s32.000245,49.17594900841942,-34.255294823998995,0.10551315,0.04012841,1.041806,"[0.77913386,1.1208717,1.3521816,1.612173]",5.229348,4.0,1.82,17.829659,0.8971106,99.0,21.322935,27.130955,31.559986,99.0,20.218988,99.0,20.354605,99.0,20.543228,23.559765,0.75581765,25.474686,14.521786,22.84852,0.31920755,21.869318,21.508762,99.0,21.64573,22.343903,0.26083115,26.790842,32.169025,21.187681,0.15850766,4
iDR3.SPLUS-s26s32.000247,49.924137787027234,-34.258150972007115,0.42978263,0.5040574,2.0163622,"[0.5743602,0.9688224,1.2716955,1.5298549]",5.0872746,1.0,1.82,18.097649,1.2147675,99.0,21.322935,99.0,21.004707,24.118443,3.0393505,99.0,20.354605,21.747992,0.34630787,22.866074,0.36561042,22.359673,0.77157754,23.148695,0.38369188,25.445116,99.0,24.979914,2.2510068,22.70065,0.32903993,22.533274,0.5992273,22.95624,0.7288693,4
iDR3.SPLUS-s26s32.000265,50.54628389301284,-34.256841507746444,0.3481656,0.009412646,1.009502,"[0.5068876,0.7778335,0.93284595,1.0954198]",0.0,0.0,1.82,18.481932,0.50209546,99.0,21.322935,24.127413,1.4715481,99.0,20.218988,99.0,20.354605,99.0,20.543228,22.635561,0.23216069,23.583582,1.7901247,24.92894,1.4680593,22.739977,24.45899,99.0,21.64573,23.932396,0.7657596,99.0,20.704803,23.09275,0.63021237,4
iDR3.SPLUS-s26s32.000268,50.201645703252936,-34.257511291204224,0.25805587,0.2181356,1.2789942,"[0.5670445,1.0064328,1.2601202,1.4867057]",0.0,1.0,1.82,18.310879,0.8335664,99.0,21.322935,22.751791,0.5561887,99.0,20.218988,99.0,20.354605,99.0,20.543228,23.019491,0.42120725,99.0,20.105696,22.886993,0.30374113,22.01038,22.49925,24.464207,1.4056956,23.071388,0.45938435,23.479315,1.4212899,22.436504,0.45446175,4
iDR3.SPLUS-s26s32.000269,49.23413211104527,-34.25500337221818,0.42802584,0.3685472,1.5836496,"[0.39999267,0.64212626,0.7989402,1.0009714]",0.0,0.0,1.82,18.455948,0.6818004,23.844208,0.7251967,23.13844,0.59885705,23.702715,1.5678744,99.0,20.354605,24.006073,2.0753782,23.439112,0.48356205,99.0,20.105696,24.752813,1.2735556,22.63926,23.852774,99.0,21.64573,24.17115,0.9758315,25.05737,4.640808,22.822966,0.4984635,4
iDR3.SPLUS-s26s32.000273,50.64965754544682,-34.25597564460542,0.42768463,0.24926448,1.3320271,"[0.3979555,0.7567563,1.0644841,1.2778759]",0.0,1.0,1.82,18.022936,0.7508917,99.0,21.322935,26.797659,20.78223,28.289837,130.53705,99.0,20.354605,99.0,20.543228,23.295464,0.5066949,22.65012,0.9421524,23.657316,0.560552,24.428179,23.855507,99.0,21.64573,22.928234,0.37500954,99.0,20.704803,22.880358,0.6343282,4
iDR3.SPLUS-s26s32.023721,50.06100112531045,-33.54285113732384,0.43611848,0.5314237,2.134124,"[0.81433755,1.2536252,1.5417532,1.8228257]",5.6496596,1.0,1.82,18.287699,1.385423,23.633638,1.0182581,99.0,21.004707,99.0,20.218988,99.0,20.354605,25.98248,19.708284,22.469038,0.30765137,99.0,20.105696,22.60436,0.28730866,22.536337,23.459175,22.701012,0.3474947,22.644993,0.3725125,23.932287,2.5691693,22.080395,0.39119896,4
iDR3.SPLUS-s26s32.023784,50.69694634659379,-33.539254520318046,0.34744635,0.61553013,2.600984,"[0.7474351,1.1234847,1.3147463,1.4797025]",0.0,0.0,1.82,18.612453,1.4402385,99.0,21.322935,24.074757,2.1264145,23.020275,1.2912592,99.0,20.354605,99.0,20.543228,23.199406,0.5559399,24.505644,6.0917244,24.487932,1.4601249,22.253237,22.18992,99.0,21.64573,23.055042,0.5052207,26.305239,21.241283,21.860775,0.2991833,4
iDR3.SPLUS-s26s32.023797,49.25708773572554,-33.538271257878,0.39825323,0.018345058,1.0186878,"[0.47029477,0.76003194,0.90153044,1.0488243]",1.8641037,2.0,1.82,18.170837,0.5023316,99.0,21.322935,25.454008,4.9240828,22.823732,0.7217006,23.762333,1.7137254,23.852741,1.7778915,24.48563,1.2291075,99.0,20.105696,23.290554,0.33804303,99.0,23.099106,26.335035,5.9780436,23.259708,0.42080986,22.716524,0.5402634,23.232588,0.7126014,4
iDR3.SPLUS-s26s32.023802,50.14703369276173,-33.540489107306286,0.34838593,0.31658292,1.4632353,"[0.6628411,1.1196982,1.3798761,1.5660613]",0.0,0.0,1.82,18.454353,1.0505809,99.0,21.322935,24.487778,3.278142,22.897434,1.2196639,99.0,20.354605,99.0,20.543228,23.399645,0.6784071,99.0,20.105696,22.877188,0.34923354,23.789284,23.014746,23.548363,0.71047515,22.290012,0.25715822,22.557894,0.69358623,22.113554,0.3829898,4
iDR3.SPLUS-s26s32.023803,50.10240248680579,-33.54051381764527,0.052554563,0.33739376,1.509192,"[0.51456916,0.88734204,1.0996113,1.3213556]",3.613375,3.0,1.82,18.075127,0.7532859,23.619675,0.7846409,24.431456,2.5513988,23.112497,1.2200017,25.0658,6.8843136,23.301336,1.3105655,23.138416,0.44035065,99.0,20.105696,22.977163,0.31516778,99.0,22.957512,22.848547,0.31188294,22.68459,0.30215767,22.347425,0.4711125,22.488815,0.44217253,4
iDR3.SPLUS-s26s32.023863,50.788998480877005,-33.53668138381088,0.46671548,0.17398483,1.2106315,"[0.6133904,0.9927597,1.2644967,1.6834894]",2.3669178,3.0,1.82,17.734077,1.0083874,99.0,21.322935,23.917467,1.9255582,99.0,20.218988,25.703274,15.66274,24.446285,4.711589,23.873278,1.0808055,99.0,20.105696,22.827156,0.33713284,22.745943,22.892899,22.425756,0.2609723,21.868256,0.1816072,22.710009,0.82148004,21.326431,0.19365114,4
iDR3.SPLUS-s26s32.023917,49.511072629084346,-33.53601723870583,0.08725016,0.35676527,1.5546424,"[0.6354439,1.1281873,1.4147966,1.7016696]",3.9695628,4.0,1.82,17.77163,1.1591638,23.644972,0.9844717,99.0,21.004707,99.0,20.218988,99.0,20.354605,99.0,20.543228,22.499666,0.31144357,24.413189,5.908541,22.389772,0.23223674,22.161715,21.954407,22.519865,0.28940007,21.813923,0.17588754,21.574863,0.29918614,21.770897,0.29454178,4
iDR3.SPLUS-s26s32.023924,49.76890696238596,-33.53671425839278,0.5155575,0.049587607,1.0521748,"[0.477311,0.8772465,1.1391714,1.35365]",2.6039896,4.0,1.82,17.568464,0.78653646,99.0,21.322935,99.0,21.004707,23.242393,1.3436791,22.497334,0.65719336,99.0,20.543228,23.694754,0.7206138,99.0,20.105696,22.737408,0.25155795,99.0,23.475634,23.48827,0.54644233,21.960033,0.15819156,21.594793,0.23989335,21.485193,0.17855561,4
iDR3.SPLUS-s26s32.023928,49.430722690649,-33.535291151197015,0.34771445,0.12899053,1.1480931,"[0.47635517,0.79513925,0.9703161,1.1064239]",0.0,0.0,1.82,18.553661,0.73463917,99.0,21.322935,23.33451,0.73801005,99.0,20.218988,24.246773,2.624544,22.783424,0.6690153,24.75162,1.5437667,99.0,20.105696,23.735077,0.50124145,22.468872,22.993254,24.542688,1.153898,22.712177,0.25556642,22.819107,0.592137,24.989096,3.5601225,4
iDR3.SPLUS-s26s32.023959,49.40189384491051,-33.53451056689212,0.42953825,0.011112034,1.0112369,"[0.50035214,0.74744606,0.91433614,1.0503862]",0.0,1.0,1.82,18.08959,0.50214076,25.053833,2.2336428,29.54882,216.63121,24.98505,5.179552,23.176151,0.9990591,99.0,20.543228,25.039253,2.0183783,99.0,20.105696,23.876078,0.5686675,22.376038,99.0,99.0,21.64573,23.085495,0.3576485,22.988043,0.68962306,22.406942,0.33674976,4
iDR3.SPLUS-s26s32.023962,49.2902432872925,-33.53375556748695,0.059306245,0.34386337,1.5240728,"[0.5022913,0.8035901,0.9848437,1.1858897]",4.5157905,3.0,1.82,18.259167,0.93983924,23.844276,0.8150718,99.0,21.004707,23.90879,2.126842,99.0,20.354605,24.284351,2.9396737,23.117397,0.3967555,22.4235,0.71038467,23.217789,0.351716,21.726604,21.951847,23.446754,0.47891748,22.884018,0.3338296,22.552505,0.5185118,22.818745,0.54517853,4
iDR3.SPLUS-s26s32.023965,49.24351534972284,-33.53336871014262,0.34857813,0.33551878,1.5049334,"[0.4366458,0.7613875,0.938583,1.0981236]",0.0,0.0,1.82,18.433006,0.6572242,25.522272,3.3697376,99.0,21.004707,23.51466,1.336825,99.0,20.354605,99.0,20.543228,23.415934,0.46653506,23.122341,1.1902899,24.47043,0.97946495,24.08793,23.084091,25.541903,2.8868082,23.401978,0.47841293,99.0,20.704803,22.865042,0.5100891,4
iDR3.SPLUS-s26s32.023975,50.56572583067423,-33.53447635618053,0.43464425,0.04551184,1.0476819,"[0.5075839,0.7773543,0.9305125,1.0732169]",1.5149589,1.0,1.82,18.242872,0.511123,99.0,21.322935,99.0,21.004707,99.0,20.218988,99.0,20.354605,25.077608,5.3567195,23.912783,0.7187068,25.249022,8.080972,24.210512,0.7682784,22.916912,22.723991,26.463375,6.6810265,22.99598,0.32609066,99.0,20.704803,22.907713,0.52471894,4
iDR3.SPLUS-s26s32.000293,50.52378810485256,-34.256033129320656,0.4373742,0.41371018,1.7056412,"[0.68126684,0.99107933,1.1428531,1.2649702]",3.397819,1.0,1.893662,18.377022,0.7548224,24.097132,1.0268952,99.0,21.004707,24.304403,3.0565002,23.416714,1.3873572,99.0,20.543228,24.123549,0.9797971,99.0,20.105696,23.120094,0.31811643,99.0,23.477087,25.861729,4.266273,23.408016,0.53012985,99.0,20.704803,23.051914,0.6772357,4
iDR3.SPLUS-s26s32.000296,49.794924807116914,-34.25676873241373,0.34838656,0.39694273,1.6582173,"[0.344309,0.54436797,0.66034734,0.7820528]",0.0,0.0,1.82,18.454279,0.9088001,25.062767,1.927076,22.938911,0.4471707,99.0,20.218988,24.652534,3.3019075,24.21578,2.1191816,24.66217,1.2361934,23.757528,1.8097447,24.639494,0.9817025,23.055593,23.546944,23.463285,0.37872198,23.58376,0.48643702,23.304235,0.80041194,23.542269,0.82148826,4
iDR3.SPLUS-s26s32.000305,49.177883212688926,-34.253738954038404,0.42501116,0.0353238,1.0366173,"[0.5014183,0.7991822,0.9525099,1.0901986]",2.9045253,1.0,1.82,17.87229,0.5067633,99.0,21.322935,99.0,21.004707,31.818459,2660.08,99.0,20.354605,26.802378,27.055458,23.33072,0.44004393,26.536818,27.2997,23.752136,0.51708585,22.28795,21.853428,27.200043,13.402803,23.796982,0.69468164,26.326944,14.846164,23.100634,0.638663,4
iDR3.SPLUS-s26s32.000340,50.33047896373859,-34.255444155629775,0.025010645,0.6101237,2.5649161,"[0.86752844,1.5511516,1.9039075,2.1873708]",5.4892974,3.0,1.82,18.265139,1.4763881,99.0,21.322935,22.93057,0.7725781,22.853407,1.1411363,23.172722,1.5527567,24.159054,3.6578813,23.14606,0.5627521,23.122656,1.8301347,22.754856,0.3196675,23.182713,22.865948,24.8576,2.405509,21.996666,0.20717946,22.502985,0.6950345,22.719942,0.7017076,4
iDR3.SPLUS-s26s32.000345,49.38596519436803,-34.253890357517754,0.3471991,0.3819127,1.6178944,"[0.6502597,0.984257,1.1878289,1.3953979]",0.0,0.0,1.82,18.6875,0.8062835,99.0,21.322935,23.851116,1.3935263,99.0,20.218988,25.645004,11.882289,99.0,20.543228,24.016739,0.98961246,23.544975,2.1403923,23.968678,0.756149,99.0,99.0,26.275633,6.9264216,22.598778,0.2849522,24.962202,5.2108936,22.729668,0.55878705,4
iDR3.SPLUS-s26s32.000367,50.27738566340011,-34.25492053234796,0.043243453,0.31428176,1.458325,"[0.66289914,1.0779942,1.3698304,1.6968653]",5.7242746,5.0,1.82,17.83371,1.1601437,24.082806,1.4170643,99.0,21.004707,99.0,20.218988,99.0,20.354605,99.0,20.543228,22.741116,0.3899642,23.366268,2.284503,22.548689,0.2656405,22.342554,22.330103,23.028679,0.45359224,21.936306,0.19629383,23.164478,1.2715348,21.669579,0.26960215,4
iDR3.SPLUS-s26s32.000377,49.28530220009585,-34.25245092964432,0.34866807,0.3913536,1.64299,"[0.56216395,0.87898463,1.11888,1.4029956]",0.0,0.0,1.82,18.423737,0.7495025,23.968842,0.9029981,99.0,21.004707,99.0,20.218988,99.0,20.354605,99.0,20.543228,23.120783,0.4039832,99.0,20.105696,23.422283,0.42465425,99.0,99.0,99.0,21.64573,23.44997,0.5645288,23.51809,1.2648762,22.891888,0.591622,4
iDR3.SPLUS-s26s32.000378,50.83399257643791,-34.25197557379775,0.4362641,0.017003953,1.0172981,"[0.5074795,0.78865963,0.94208926,1.1167291]",0.0,1.0,1.9308858,18.292524,0.50411063,24.935312,1.9587041,99.0,21.004707,21.685408,0.27027962,24.754467,4.2849274,22.936953,0.7868398,23.102676,0.35647118,25.152561,7.601496,23.53387,0.41331023,99.0,99.0,99.0,21.64573,23.712547,0.63115376,99.0,20.704803,22.92555,0.545702,4
