ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s26s32.010224,49.66037992333733,-33.95279877221813,0.97193885,0.06256133,1.0667365,"[0.69530344,1.3246816,1.9016227,3.364259]",1.9014027,33.0,4.030812,14.67211,1.4784892,22.686663,1.2658119,22.197815,1.2574254,99.0,20.218988,22.886852,3.7572012,21.173532,0.7444711,20.97847,0.24180402,20.361675,0.45846593,19.629482,0.059274454,19.648342,19.692312,19.171839,0.04408876,18.322384,0.023802394,17.875904,0.033626936,17.72502,0.024005223,3
iDR3.SPLUS-s26s32.010234,50.19128926284776,-33.95301084614057,0.9895496,0.064089954,1.0684788,"[0.745145,1.3191952,1.9843941,3.7940733]",1.9812735,67.0,3.5215907,13.626652,1.8504922,19.066694,0.052331593,18.743925,0.06111852,18.4303,0.07312952,18.232239,0.060228676,18.10103,0.051547866,17.923977,0.017687501,17.931883,0.05868776,17.570993,0.011250435,17.598486,17.617035,17.564146,0.01256468,17.430931,0.012073697,17.415817,0.024304813,17.374483,0.01899705,3
iDR3.SPLUS-s26s32.010252,49.25978093690262,-33.94998081810463,0.99770194,0.049903154,1.0525242,"[0.74869114,1.3813517,2.02605,3.6975956]",2.0541136,59.0,3.5806892,13.946301,1.7513708,22.857103,1.5528083,24.046024,7.214899,23.05847,4.623623,20.43409,0.4344239,19.767889,0.22675027,19.314007,0.058934573,18.78395,0.12252157,18.06629,0.016498597,18.084385,18.07944,17.873371,0.015816202,17.453014,0.012329092,17.248161,0.020925464,17.178843,0.015910128,3
iDR3.SPLUS-s26s32.010256,50.681388022958345,-33.95063893338002,0.9793193,0.047599137,1.049978,"[0.70107025,1.3779644,2.0265872,3.9238179]",2.0037627,76.0,3.4414358,13.331498,1.9410839,20.02743,0.12588294,19.690683,0.14435422,19.356834,0.16921385,18.739277,0.09842111,18.71352,0.092021644,18.165451,0.022604845,17.988201,0.06432063,17.513353,0.010959558,17.554466,17.534616,17.456232,0.011774701,17.266441,0.010917827,17.207823,0.021127518,17.177994,0.016640987,3
iDR3.SPLUS-s26s32.010268,50.31486386292976,-33.9516622472272,0.98161143,0.04093963,1.0426872,"[0.6923405,1.3261498,1.915044,3.472415]",1.9188056,51.0,3.6180747,13.79417,1.6866059,21.19285,0.33144006,20.17195,0.20404927,19.863235,0.24453114,19.186089,0.13171066,19.085443,0.115192495,18.594124,0.029542955,18.413416,0.08373161,17.908474,0.014038992,17.928013,17.925367,17.830711,0.014804162,17.68237,0.014146752,17.589504,0.026763897,17.577698,0.021474903,3
iDR3.SPLUS-s26s32.034370,50.26003000514638,-32.96596167268273,0.9918076,0.0729143,1.0786489,"[0.7320041,1.4044539,2.0846725,3.7606351]",2.0794713,102.0,3.3066666,12.987024,2.005015,18.476896,0.032744896,18.106976,0.03697658,17.800108,0.04459699,17.598606,0.035958555,17.506813,0.031977437,17.257362,0.010597297,17.139069,0.031754807,16.88415,0.006810289,16.911577,16.87584,16.89838,0.007773563,16.787964,0.007426634,16.762598,0.014375411,16.753773,0.011383352,3
iDR3.SPLUS-s26s32.034397,49.50702244325315,-32.96614447306565,0.9662646,0.13639522,1.157937,"[0.7061476,1.4094769,2.09105,4.109812]",1.9650549,141.0,3.142972,12.492611,2.401977,20.840265,0.29003915,20.867767,0.46238405,20.469778,0.5103464,19.493973,0.2101862,19.098028,0.14066167,18.083721,0.022730047,17.941557,0.06658466,16.817245,0.0068803136,16.875303,16.848505,16.572792,0.0065340237,16.185246,0.005155483,15.98084,0.008543626,15.912523,0.006353628,3
iDR3.SPLUS-s26s32.010320,49.44354901614735,-33.94858807363656,0.9995689,0.008425772,1.0084974,"[0.7020554,1.2338324,1.8353754,3.0644934]",1.9715335,24.0,4.0779734,15.052285,1.3391627,22.947136,1.4806201,21.158237,0.44777158,99.0,20.218988,20.793541,0.5123764,20.559137,0.39551675,21.124395,0.25711417,20.26917,0.39301518,19.94012,0.072104774,19.9299,19.944576,19.560745,0.057290114,18.50995,0.026095724,18.053217,0.03642695,17.90353,0.026028564,3
iDR3.SPLUS-s26s32.034431,50.65882110327915,-32.96570199394879,0.99981904,0.067757726,1.0726825,"[0.736947,1.3813101,2.0690305,3.8656478]",1.991838,58.0,3.7087426,13.865418,1.8901873,20.61043,0.22772138,99.0,21.004707,23.252192,6.3445635,20.282444,0.4096407,20.731651,0.58998066,19.11686,0.053309977,19.408981,0.22945559,18.074787,0.01787281,18.115688,18.103119,17.869762,0.01688268,17.43201,0.012980175,17.23865,0.0224401,17.20934,0.01772287,3
iDR3.SPLUS-s26s32.010338,49.60251008815798,-33.94882539740879,0.998403,0.085141,1.0930647,"[0.7451572,1.3140541,1.9415004,3.702631]",2.0114172,58.0,3.5760832,13.836983,1.8500311,22.107655,0.81683356,22.4942,1.8125371,21.574366,1.238115,21.034592,0.7558614,20.081736,0.3027438,19.655117,0.08021866,19.254131,0.18604194,18.384176,0.021855155,18.422258,18.465027,18.09039,0.019136889,17.398144,0.011908868,17.047434,0.018108813,16.962227,0.013550533,3
iDR3.SPLUS-s26s32.034452,50.6678081674709,-32.96531756983232,0.98915654,0.064403236,1.0688366,"[0.7568848,1.453364,2.202023,4.2187195]",2.294743,547.0,2.6345103,10.222387,2.9582064,16.138098,0.006187499,15.770804,0.0072855996,15.599431,0.009687103,15.129714,0.0066396133,15.06377,0.0061505474,14.697666,0.0021362538,14.592908,0.006489435,14.259393,0.0014639823,14.31726,14.265328,14.256465,0.0016824219,14.11341,0.0014419683,14.109721,0.0025381967,14.08367,0.001838309,3
iDR3.SPLUS-s26s32.034473,49.7071988048519,-32.96821491055342,0.97417116,0.05950141,1.0632658,"[0.7520313,1.4301147,2.1429386,4.018686]",2.1312053,81.0,3.5564497,13.403911,1.9294001,19.347315,0.07233364,19.084711,0.08879822,18.982166,0.12777443,18.441154,0.0776218,18.171614,0.058785737,17.90552,0.018611882,17.772062,0.054971654,17.393057,0.010252963,17.43131,17.398777,17.366129,0.011281956,17.187737,0.010560837,17.11378,0.02005625,17.113613,0.01618749,3
iDR3.SPLUS-s26s32.034474,50.61078405025319,-32.96574506699316,0.9953492,0.055975556,1.0592946,"[0.751077,1.4513121,2.1817808,4.213738]",2.0689447,389.0,2.7556005,10.87273,2.8184993,16.878992,0.010407331,16.572968,0.012591284,16.362566,0.016378183,15.832178,0.010521136,15.763221,0.009658155,15.343479,0.003108086,15.248311,0.009488774,14.854963,0.002019811,14.913423,14.862586,14.840867,0.0022991798,14.692602,0.0019950331,14.675815,0.003566963,14.648195,0.0026280275,3
