ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s25s35.042654,53.30635308286606,-31.889527349154896,0.014016507,0.74141407,3.867186,"[,4.5581417,9.295212,11.37572,13.127834]",8.482791,3.0,8.855979,18.47063,2.788209,20.990356,0.4231354,20.078707,0.30148956,20.613144,0.7829044,20.858957,1.0072565,20.114214,0.48919073,21.109407,0.4142766,19.981783,0.33798298,20.976137,0.3385587,22.10403,20.87756,21.552805,0.5839357,22.790676,2.5031128,99.0,20.942734,18.488136,0.09014453,6
iDR3.SPLUS-s25s35.042680,53.32837845750003,-31.88908065933498,0.034647107,0.2920304,1.41249,"[1.0845486,2.1132221,3.2394676,3.928663]",4.2388406,3.0,8.252258,18.141544,1.4961675,99.0,21.587793,20.900604,0.5429403,21.48796,1.4824331,20.746716,0.7461645,20.045328,0.37770632,21.867022,0.6818699,20.762302,0.56756204,21.04642,0.2968069,21.822533,21.201761,22.524378,1.1709465,21.496874,0.6278707,20.613096,0.6877478,21.1367,0.85051906,6
iDR3.SPLUS-s25s35.042794,54.38642297711578,-31.889161228770007,0.0007270958,0.41378438,1.7058569,"[1.1348718,2.0674958,3.0161362,4.574412]",6.398204,11.0,7.983214,18.081615,1.778701,99.0,21.587793,99.0,21.146276,99.0,20.646551,99.0,20.649456,21.281933,1.205326,24.222212,6.119339,20.545103,0.4780819,21.055992,0.31537881,21.151077,21.092112,20.914473,0.28166458,20.42121,0.24126948,19.481411,0.25284696,21.12274,0.8724432,6
iDR3.SPLUS-s25s35.042837,53.88473595830024,-31.88816561908538,0.34947553,0.15294409,1.1805596,"[1.4487236,3.462157,5.4149466,8.325703]",2.9680526,4.0,6.8739285,17.999983,1.3876171,99.0,21.587793,22.708393,2.5202653,99.0,20.646551,99.0,20.649456,22.62003,3.3273036,24.269634,5.1538677,99.0,21.206501,21.124292,0.27024427,21.557531,21.574776,21.012781,0.24831118,20.350119,0.18333705,20.342684,0.45179313,19.998198,0.25155342,6
iDR3.SPLUS-s25s35.042929,54.9418871091582,-31.88462671420385,0.00016560529,0.37726772,1.6058265,"[,1.8044823,4.126255,8.333404,11.47723]",6.0279174,15.0,7.327461,17.826761,2.1373324,22.304575,1.4423158,21.387281,1.0193889,20.340738,0.6218333,29.365768,2411.7632,20.302832,0.55254155,20.645864,0.2574234,20.628244,0.58056325,20.466904,0.20307472,20.789484,20.461721,20.211948,0.16369182,20.230371,0.2274192,20.982206,1.1283499,19.567497,0.23482908,6
iDR3.SPLUS-s25s35.043011,53.33173809325896,-31.882051982146947,0.002541355,0.18751651,1.2307942,"[1.2931029,2.6599822,4.037712,7.6429996]",4.2660475,14.0,7.1866918,17.583076,1.6286008,99.0,21.587793,21.522388,0.9720474,21.81434,2.025826,21.089014,1.035752,22.465893,3.5314791,21.110548,0.345445,21.55597,1.1921355,20.754631,0.23019187,21.504538,21.056707,22.169558,0.85618305,20.2874,0.21009047,22.23205,3.092505,19.689304,0.22801341,6
iDR3.SPLUS-s25s35.043035,53.4256725529182,-31.882025800241983,0.0018854921,0.2144919,1.2730613,"[,2.1460083,4.2110953,7.707764,13.773842]",9.373962,27.0,6.709548,17.553444,2.3449888,21.735909,0.9523709,21.491348,1.2491999,19.704494,0.38654575,20.934664,1.1884835,19.33063,0.26278383,20.127064,0.18532903,20.341022,0.51656175,19.818825,0.12905872,20.19545,19.910208,19.712126,0.11922011,19.483356,0.13281344,19.63397,0.3750301,19.212858,0.19460285,6
iDR3.SPLUS-s25s35.043164,53.33394100124645,-31.87921219882124,0.0012132692,0.2602908,1.3518827,"[1.4934462,3.1575086,4.8031645,8.31568]",5.4281487,9.0,6.985482,17.928082,1.8337934,99.0,21.587793,99.0,21.146276,21.760696,2.011838,99.0,20.649456,21.46596,1.4689323,21.480072,0.5056205,23.221605,5.7568254,20.259346,0.1526896,20.868862,20.49676,20.525501,0.1980742,20.558846,0.28102788,19.27013,0.2121111,20.132856,0.35743746,6
iDR3.SPLUS-s25s35.043238,54.56841249555571,-31.87977005008914,0.0028207535,0.10028082,1.1114578,"[,1.794226,3.6598134,6.2178183,10.325734]",6.4618397,24.0,6.9974184,17.531612,2.0149813,21.89932,1.1010934,99.0,21.146276,19.76587,0.40687206,20.689018,0.89014953,21.674463,2.1175714,20.14327,0.17664938,20.582304,0.6050445,20.001768,0.14602418,20.41999,19.680872,20.281034,0.19170323,19.577559,0.13614273,20.911022,1.1502361,19.627995,0.27010685,6
iDR3.SPLUS-s25s35.043246,54.11663736497663,-31.880146568613995,0.0084668435,0.18605554,1.2285851,"[1.6383365,4.155577,6.0841007,7.754248]",3.646848,8.0,8.441335,17.705969,1.6838839,22.79924,2.4820108,99.0,21.146276,20.260117,0.63017684,22.291426,3.7851386,99.0,20.889978,20.794592,0.31241184,23.342718,7.465138,21.126959,0.40085846,22.090471,21.999655,20.39056,0.20755179,19.704874,0.14903134,20.040386,0.5032647,20.534355,0.6055731,6
